Wed Sep  9 18:22:12 2020    output.prof

         3368231 function calls (3228307 primitive calls) in 76.218 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\pandas\core\construction.py:506(_try_cast)
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\pandas\io\formats\console.py:8(get_console_size)
        1    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\engine\training.py:2472(_validate_compile)
       14    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\utils\layer_utils.py:105(<listcomp>)
       56    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\optimizer_v2\optimizer_v2.py:721(__setattr__)
       36    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\astunparse\unparser.py:538(_Constant)
       12    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\zmq\utils\jsonapi.py:47(loads)
        1    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\engine\training.py:2667(concat)
      235    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\framework\op_def_library.py:166(_MakeBool)
     1125    0.000    0.000    0.000    0.000 {method 'ljust' of 'str' objects}
       17    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\data\ops\dataset_ops.py:2907(_graph_rewrite_configs)
       63    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\framework\op_def_library.py:159(_MakeStr)
       21    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\weakref.py:159(__setitem__)
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\tempfile.py:144(__next__)
       21    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\eager\execute.py:201(make_shape)
      167    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\os.py:734(check_str)
      433    0.000    0.000    0.000    0.000 {method 'write' of '_io.StringIO' objects}
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\IPython\core\prefilter.py:271(prefilter_line)
      155    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\engine\base_layer_utils.py:399(call_context)
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\framework\ops.py:2596(__call__)
       24    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\framework\ops.py:1602(convert_to_tensor_or_composite)
        2    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(amax)
        9    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\activations.py:457(deserialize)
       44    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\framework\ops.py:2527(_get_attr_int)
        1    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\engine\training_utils.py:1226(__enter__)
       11    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\IPython\core\formatters.py:397(lookup_by_type)
       29    0.000    0.000    0.000    0.000 {method 'isoformat' of 'datetime.datetime' objects}
       12    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\pandas\io\formats\format.py:1795(<listcomp>)
      430    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\eager\context.py:127(executor_type)
        9    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\gast\ast3.py:378(visit_arguments)
      102    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\autograph\pyct\ast_util.py:34(__init__)
      686    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\util\object_identity.py:38(unwrapped)
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\tokenize.py:295(detect_encoding)
       30    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:68(_path_split)
       16    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\copy.py:66(copy)
        6    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(vstack)
      235    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\eager\execute.py:184(make_bool)
       19    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\ops\variable_scope.py:1420(get_variable_scope_store)
       60    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\pandas\io\formats\printing.py:193(as_escaped_string)
       21    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:339(is_categorical)
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\autograph\pyct\static_analysis\liveness.py:197(visit_Expr)
       19    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\zmq\sugar\attrsettr.py:50(_get_attr_opt)
       18    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\pandas\core\dtypes\cast.py:503(_ensure_dtype_type)
        6    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\pandas\core\indexes\base.py:3950(_can_hold_identifiers_and_holds_name)
        1    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\utils\generic_utils.py:797(populate_dict_with_module_objects)
       12    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\engine\functional.py:658(<listcomp>)
       78    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\data\util\structure.py:283(<listcomp>)
       16    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\inspect.py:654(getfile)
       24    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\backend.py:1283(int_shape)
     1046    0.000    0.000    0.000    0.000 {method 'popleft' of 'collections.deque' objects}
       19    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\jupyter_client\session.py:155(utcnow)
       27    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\framework\tensor_util.py:280(_check_not_tensor)
       13    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\framework\auto_control_deps.py:225(__enter__)
      259    0.000    0.000    0.000    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_Py_TapeSetStopOnThread}
        8    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\backend.py:178(cast_to_floatx)
        2    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\eager\context.py:1008(_compute_gpu_options)
      436    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\eager\function.py:2014(<listcomp>)
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\framework\registry.py:44(register)
      213    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\pandas\core\internals\managers.py:167(ndim)
       19    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\eager\function.py:475(<listcomp>)
       15    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\framework\tensor_util.py:135(<listcomp>)
        2    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\numpy\core\fromnumeric.py:2551(amax)
       18    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\engine\base_layer.py:2538(_set_call_arg_value)
       14    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\functools.py:870(wrapper)
       27    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\pandas\core\internals\concat.py:434(combine_concat_plans)
       73    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\framework\ops.py:4596(_current_control_dependencies)
       24    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\engine\base_layer_utils.py:281(needs_keras_history)
        6    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\pandas\core\reshape\concat.py:520(_get_comb_axis)
       69    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\framework\tensor_shape.py:215(__eq__)
      427    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\engine\data_adapter.py:1212(step_increment)
      149    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:1672(_get_dtype)
        7    0.000    0.000    0.000    0.000 {built-in method numpy.zeros}
      208    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\framework\ops.py:193(_as_graph_element)
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\ipykernel\kernelbase.py:473(set_parent)
       43    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\util\object_identity.py:137(__delitem__)
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\pandas\io\formats\format.py:1061(<listcomp>)
        6    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\pandas\core\internals\managers.py:329(_verify_integrity)
       37    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\initializers\initializers_v2.py:747(_get_dtype)
       63    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\pandas\core\series.py:432(name)
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\ntpath.py:524(abspath)
       28    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\framework\func_graph.py:740(internal_captures)
        1    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\optimizer_v2\optimizer_v2.py:1159(_dense_apply_args)
     1172    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\inspect.py:2539(kind)
      323    0.000    0.000    0.000    0.000 {method '__enter__' of '_thread.lock' objects}
       29    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\util\tf_inspect.py:335(getmodule)
       22    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\pandas\core\indexes\base.py:472(_simple_new)
        6    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\framework\ops.py:121(__init__)
       88    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\framework\ops.py:5185(__enter__)
       24    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\framework\ops.py:1625(internal_convert_to_tensor_or_composite)
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\tokenize.py:257(untokenize)
        9    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1265(_path_importer_cache)
       33    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\autograph\pyct\cfg.py:333(_connect_nodes)
       12    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\json\__init__.py:299(loads)
        1    0.000    0.000    0.000    0.000 <decorator-gen-10>:1(__call__)
        9    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\utils\metrics_utils.py:479(ragged_assert_compatible_and_get_flat_values)
       25    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\ipython_genutils\py3compat.py:19(encode)
       63    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\pandas\core\internals\managers.py:314(__len__)
      126    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\engine\training.py:1609(<lambda>)
      312    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\eager\context.py:808(scope_name)
      570    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\callbacks.py:622(on_batch_begin)
      180    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\pandas\core\common.py:151(cast_scalar_indexer)
       92    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:1844(pandas_dtype)
        3    0.000    0.000    0.000    0.000 {pandas._libs.lib.maybe_convert_objects}
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\sre_compile.py:536(_compile_info)
       12    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\autograph\pyct\cfg.py:205(<dictcomp>)
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\pandas\_config\config.py:407(__exit__)
       77    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\distribute\distribution_strategy_context.py:312(_get_default_strategy)
       17    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\framework\ops.py:4037(get_all_collection_keys)
        9    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\ops\numpy_ops\np_utils.py:356(decorator)
      129    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\weakref.py:395(__setitem__)
      314    0.000    0.000    0.000    0.000 {built-in method _imp.lock_held}
       39    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\autograph\pyct\static_analysis\activity.py:248(_in_constructor)
      206    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\eager\context.py:823(_set_device)
       10    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\numpy\core\_asarray.py:223(require)
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\data\util\structure.py:351(<lambda>)
       31    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\zmq\eventloop\zmqstream.py:425(sending)
       36    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\optimizer_v2\optimizer_v2.py:773(get_slot)
        1    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\IPython\core\formatters.py:689(__call__)
       12    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\engine\training_utils.py:1946(get_static_batch_size)
       36    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\framework\tensor_conversion_registry.py:135(<genexpr>)
        9    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\util\function_utils.py:89(get_func_name)
        9    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\autograph\pyct\cfg.py:438(add_exit_node)
        2    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\engine\base_layer.py:1242(stateful)
       69    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\pandas\core\internals\managers.py:1565(internal_values)
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\zmq\eventloop\zmqstream.py:524(_add_io_state)
      123    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\framework\ops.py:4584(op_in_group)
      590    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\engine\base_layer.py:1218(name)
       26    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\data\util\options.py:51(__setattr__)
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\autograph\pyct\static_analysis\reaching_fndefs.py:79(__init__)
      108    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\ops\resource_variable_ops.py:503(device)
       36    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\optimizer_v2\optimizer_v2.py:621(_assume_mirrored)
        1    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\engine\compile_utils.py:370(_create_ordered_metrics)
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\autograph\converters\directives.py:142(visit_Expr)
       50    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:78(acquire)
       69    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\data\util\structure.py:296(<listcomp>)
      367    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\util\object_identity.py:125(__init__)
      130    0.000    0.000    0.000    0.000 {built-in method tensorflow.python._pywrap_utils.IsSequenceForData}
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\framework\type_spec.py:498(_to_batched_tensor_list)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1252(_path_hooks)
       14    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\framework\ops.py:158(string_merge)
       35    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\inspect.py:726(getmodule)
      234    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\pandas\io\formats\format.py:1790(<genexpr>)
        6    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\numpy\core\shape_base.py:224(vstack)
       16    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\engine\compile_utils.py:46(_conform_to_outputs)
       21    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\data\util\nest.py:245(<listcomp>)
       38    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\ops\variable_scope.py:1202(set_use_resource)
       16    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\mixed_precision\experimental\policy.py:342(_parse_name)
       48    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\backend.py:887(name_scope)
      528    0.000    0.000    0.000    0.000 {built-in method pandas._libs.missing.checknull}
       46    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\google\protobuf\internal\containers.py:610(__contains__)
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\tokenize.py:183(untokenize)
       33    0.000    0.000    0.000    0.000 {method 'findall' of 're.Pattern' objects}
        9    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\astunparse\unparser.py:141(_Return)
       44    0.000    0.000    0.000    0.000 {built-in method tensorflow.python._pywrap_tf_session.TF_OperationGetAttrInt}
       16    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\hmac.py:98(copy)
        6    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\engine\compile_utils.py:606(match_dtype_and_rank)
       10    0.000    0.000    0.000    0.000 {method 'getvalue' of '_io.StringIO' objects}
      200    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\_weakrefset.py:16(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\engine\training.py:1899(non_trainable_weights)
        6    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\signal.py:45(signal)
       72    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:605(condition)
        2    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\framework\device.py:50(canonical_name)
       17    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\data\experimental\ops\optimization_options.py:196(_autotune_settings)
        9    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\pandas\core\base.py:1026(__iter__)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:591(_code_to_timestamp_pyc)
       54    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\framework\tensor_shape.py:268(assert_is_compatible_with)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1479(_fill_cache)
      180    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\ops\array_ops.py:1485(<genexpr>)
      120    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\inspect.py:903(tokeneater)
      179    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\eager\function.py:422(<genexpr>)
        1    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\selectors.py:319(select)
        4    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\data\ops\iterator_ops.py:888(_component_specs)
      144    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\ops\numpy_ops\np_utils.py:186(names_from_num)
       23    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:151(__exit__)
      173    0.000    0.000    0.000    0.000 {method 'readline' of '_io.StringIO' objects}
       12    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\pandas\core\generic.py:5349(_consolidate)
      107    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\training\tracking\base.py:677(_lookup_dependency)
        9    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\eager\function.py:3245(validate_signature)
       50    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:103(release)
       72    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\astunparse\unparser.py:520(_Name)
       33    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\initializers\__init__.py:88(<lambda>)
       12    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\IPython\core\events.py:80(trigger)
       16    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\mixed_precision\experimental\loss_scale.py:46(get)
       33    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\pandas\core\construction.py:337(extract_array)
        9    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\autograph\pyct\cfg.py:406(_add_jump_node)
       52    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\autograph\core\converter.py:177(__eq__)
        1    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\training\tracking\layer_utils.py:277(gather_non_trainable_weights)
       36    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\autograph\pyct\transformer.py:128(__exit__)
      105    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\framework\device.py:45(is_device_spec)
       36    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\framework\indexed_slices.py:283(internal_convert_to_tensor_or_indexed_slices)
    13/11    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\data\util\nest.py:126(_packed_nest_with_indices)
       18    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\optimizer_v2\optimizer_v2.py:1173(_restore_slot_variable)
       17    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\utils\version_utils.py:114(disallow_legacy_graph)
       15    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\asyncio\base_events.py:709(call_soon)
       90    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\engine\node.py:123(parent_nodes)
       13    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\data\util\structure.py:196(<listcomp>)
      400    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\distribute\distribute_lib.py:771(extended)
       16    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\hmac.py:130(hexdigest)
      156    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
       42    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\eager\context.py:2390(_tmp_in_graph_mode)
        1    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\selectors.py:313(_select)
       19    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\framework\random_seed.py:41(get_seed)
       12    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\astunparse\unparser.py:837(_keyword)
        3    0.000    0.000    0.000    0.000 {pandas._libs.algos.take_2d_axis0_int32_int32}
        6    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\data\ops\dataset_ops.py:2796(get_legacy_output_types)
       27    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\eager\function.py:3763(__del__)
      259    0.000    0.000    0.000    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_Py_TapeSetRestartOnThread}
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\pandas\core\indexes\base.py:1329(rename)
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\tokenize.py:220(compat)
      306    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\framework\tensor_shape.py:790(_v2_behavior)
       31    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\queue.py:96(empty)
        9    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\ipykernel\kernelbase.py:784(_topic)
       14    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\framework\device.py:133(shortcut_string_merge)
      177    0.000    0.000    0.000    0.000 {method 'values' of 'mappingproxy' objects}
      145    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\pandas\core\common.py:330(apply_if_callable)
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\astunparse\unparser.py:103(_ImportFrom)
       25    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\autograph\core\config_lib.py:62(get_action)
